names,scores,logfoldchanges,pvals,pvals_adj,pvals_adj_BH
CXCL16,0.115010925,24.21128,0.9084364613771019,1.0,1.0
FXYD2,0.115010925,23.882496,0.9084364613771019,1.0,1.0
WNT11,0.115010925,23.807222,0.9084364613771019,1.0,1.0
CPA4,0.115010925,24.15894,0.9084364613771019,1.0,1.0
GNGT1,0.115010925,23.872862,0.9084364613771019,1.0,1.0
DRAXIN,0.115010925,23.873583,0.9084364613771019,1.0,1.0
FXYD5,0.115010925,24.117899,0.9084364613771019,1.0,1.0
INCA1,0.115010925,23.942451,0.9084364613771019,1.0,1.0
EPHB4,0.115010925,23.582613,0.9084364613771019,1.0,1.0
CFAP61,0.115010925,23.798576,0.9084364613771019,1.0,1.0
SLC25A34,0.115010925,23.853218,0.9084364613771019,1.0,1.0
ASTN1,0.115010925,23.687954,0.9084364613771019,1.0,1.0
C22orf23,0.115010925,23.612041,0.9084364613771019,1.0,1.0
GP6,0.115010925,23.947369,0.9084364613771019,1.0,1.0
ZNF584,0.115010925,24.061644,0.9084364613771019,1.0,1.0
DGCR6L,0.115010925,23.588623,0.9084364613771019,1.0,1.0
PTGER4,0.115010925,23.723988,0.9084364613771019,1.0,1.0
GNAZ,0.115010925,24.01809,0.9084364613771019,1.0,1.0
LIF,0.115010925,23.653807,0.9084364613771019,1.0,1.0
KLHL17,0.115010925,23.448875,0.9084364613771019,1.0,1.0
ZFP69B,0.115010925,23.577301,0.9084364613771019,1.0,1.0
PM20D1,0.115010925,23.88928,0.9084364613771019,1.0,1.0
CDKN3,0.115010925,23.401056,0.9084364613771019,1.0,1.0
PARP15,0.115010925,24.13866,0.9084364613771019,1.0,1.0
CBLN1,0.115010925,24.017696,0.9084364613771019,1.0,1.0
PMEL,0.115010925,23.002254,0.9084364613771019,1.0,1.0
CTRL,0.115010925,23.285202,0.9084364613771019,1.0,1.0
FLT1,0.115010925,24.1063,0.9084364613771019,1.0,1.0
TAFA4,0.115010925,23.94839,0.9084364613771019,1.0,1.0
ADAMTS18,0.115010925,23.516335,0.9084364613771019,1.0,1.0
CLDN1,0.115010925,23.411045,0.9084364613771019,1.0,1.0
MARVELD3,0.115010925,23.454538,0.9084364613771019,1.0,1.0
THNSL1,0.115010925,24.32742,0.9084364613771019,1.0,1.0
FAM186A,0.115010925,23.948212,0.9084364613771019,1.0,1.0
XG,0.115010925,23.916496,0.9084364613771019,1.0,1.0
NPPC,0.115010925,23.815254,0.9084364613771019,1.0,1.0
ZBTB6,0.115010925,23.739618,0.9084364613771019,1.0,1.0
FZD5,0.115010925,23.889284,0.9084364613771019,1.0,1.0
PARD6A,0.115010925,23.72964,0.9084364613771019,1.0,1.0
EEF1AKMT3,0.115010925,23.454157,0.9084364613771019,1.0,1.0
KPNA7,0.115010925,23.417002,0.9084364613771019,1.0,1.0
NPY,0.115010925,23.946486,0.9084364613771019,1.0,1.0
GJB6,0.115010925,23.716019,0.9084364613771019,1.0,1.0
TCAP,0.115010925,23.462643,0.9084364613771019,1.0,1.0
SATL1,0.115010925,23.400547,0.9084364613771019,1.0,1.0
SWSAP1,0.115010925,24.104477,0.9084364613771019,1.0,1.0
SALL2,0.115010925,23.446205,0.9084364613771019,1.0,1.0
APOBEC4,0.115010925,23.584179,0.9084364613771019,1.0,1.0
CIP2A,0.115010925,23.442919,0.9084364613771019,1.0,1.0
IFNLR1,0.115010925,23.751339,0.9084364613771019,1.0,1.0
PHF24,0.115010925,23.303087,0.9084364613771019,1.0,1.0
EFCAB10,0.115010925,24.005907,0.9084364613771019,1.0,1.0
CDKN2C,0.115010925,23.816572,0.9084364613771019,1.0,1.0
ZNF479,0.115010925,23.737385,0.9084364613771019,1.0,1.0
SFT2D3,0.115010925,23.632183,0.9084364613771019,1.0,1.0
SYT12,0.115010925,23.660873,0.9084364613771019,1.0,1.0
UBL4B,0.115010925,23.401493,0.9084364613771019,1.0,1.0
MYD88,0.115010925,22.990229,0.9084364613771019,1.0,1.0
MTA2,0.115010925,23.533354,0.9084364613771019,1.0,1.0
PIF1,0.115010925,24.022669,0.9084364613771019,1.0,1.0
SH3TC1,0.115010925,23.609524,0.9084364613771019,1.0,1.0
SLA2,0.115010925,24.044268,0.9084364613771019,1.0,1.0
GINS1,0.115010925,23.287117,0.9084364613771019,1.0,1.0
REC8,0.115010925,23.91469,0.9084364613771019,1.0,1.0
KCNF1,0.115010925,23.59201,0.9084364613771019,1.0,1.0
NANOS3,0.115010925,24.293121,0.9084364613771019,1.0,1.0
KLHL6,0.115010925,23.627901,0.9084364613771019,1.0,1.0
SPATA21,0.115010925,23.578272,0.9084364613771019,1.0,1.0
GCNT3,0.115010925,23.955715,0.9084364613771019,1.0,1.0
FGF7,0.115010925,23.68357,0.9084364613771019,1.0,1.0
CD226,0.115010925,23.278805,0.9084364613771019,1.0,1.0
HAPLN4,0.115010925,23.949987,0.9084364613771019,1.0,1.0
MRPL55,0.115010925,23.881418,0.9084364613771019,1.0,1.0
FANCA,0.115010925,24.042786,0.9084364613771019,1.0,1.0
RAB37,0.115010925,23.400547,0.9084364613771019,1.0,1.0
PRELID3B,0.115010925,23.735798,0.9084364613771019,1.0,1.0
PSMD10,0.115010925,23.924212,0.9084364613771019,1.0,1.0
PCDH15,0.115010925,23.572136,0.9084364613771019,1.0,1.0
ROM1,0.115010925,23.726728,0.9084364613771019,1.0,1.0
ZP1,0.115010925,24.109058,0.9084364613771019,1.0,1.0
NUDT17,0.115010925,23.92553,0.9084364613771019,1.0,1.0
NDP,0.115010925,23.921083,0.9084364613771019,1.0,1.0
HPGDS,0.115010925,23.841913,0.9084364613771019,1.0,1.0
FAM228A,0.115010925,23.922174,0.9084364613771019,1.0,1.0
KLHL31,0.115010925,23.300602,0.9084364613771019,1.0,1.0
MRGBP,0.115010925,23.049524,0.9084364613771019,1.0,1.0
CCDC74A,0.115010925,23.849125,0.9084364613771019,1.0,1.0
FANCI,0.115010925,24.161413,0.9084364613771019,1.0,1.0
FSD2,0.115010925,23.905956,0.9084364613771019,1.0,1.0
C17orf58,0.115010925,23.523941,0.9084364613771019,1.0,1.0
ERCC6L,0.115010925,23.337551,0.9084364613771019,1.0,1.0
TMEM17,0.115010925,23.746355,0.9084364613771019,1.0,1.0
PLGLB2,0.115010925,22.311525,0.9084364613771019,1.0,1.0
FAM106C,0.115010925,23.867702,0.9084364613771019,1.0,1.0
LINC01290,0.115010925,24.172419,0.9084364613771019,1.0,1.0
LINC01344,0.115010925,23.694433,0.9084364613771019,1.0,1.0
LINC01788,0.115010925,23.950968,0.9084364613771019,1.0,1.0
TMDD1,0.115010925,23.825531,0.9084364613771019,1.0,1.0
ASTN2-AS1,0.115010925,24.18036,0.9084364613771019,1.0,1.0
PCP4L1,0.115010925,23.013426,0.9084364613771019,1.0,1.0
LINC00377,0.115010925,23.910007,0.9084364613771019,1.0,1.0
MIR3976HG,0.115010925,23.916405,0.9084364613771019,1.0,1.0
ASH1L-AS1,0.115010925,23.751585,0.9084364613771019,1.0,1.0
LINC01311,0.115010925,22.631002,0.9084364613771019,1.0,1.0
OCIAD1-AS1,0.115010925,23.544127,0.9084364613771019,1.0,1.0
EGOT,0.115010925,23.307438,0.9084364613771019,1.0,1.0
ANK2-AS1,0.115010925,23.916348,0.9084364613771019,1.0,1.0
LINC02150,0.115010925,23.738289,0.9084364613771019,1.0,1.0
MIR4458HG,0.115010925,23.833666,0.9084364613771019,1.0,1.0
USP27X,0.115010925,23.970896,0.9084364613771019,1.0,1.0
HEATR6-DT,0.115010925,23.69273,0.9084364613771019,1.0,1.0
LINC02458,0.115010925,23.879534,0.9084364613771019,1.0,1.0
TMEM147-AS1,0.115010925,23.727371,0.9084364613771019,1.0,1.0
PPP1R9A-AS1,0.115010925,23.887144,0.9084364613771019,1.0,1.0
LINC02264,0.115010925,23.901884,0.9084364613771019,1.0,1.0
LINC01727,0.115010925,24.055212,0.9084364613771019,1.0,1.0
GS1-24F4.2,0.115010925,23.954449,0.9084364613771019,1.0,1.0
LINC00861,0.115010925,23.891024,0.9084364613771019,1.0,1.0
ZNF688,0.115010925,24.089108,0.9084364613771019,1.0,1.0
PEF1-AS1,0.115010925,23.770056,0.9084364613771019,1.0,1.0
AGBL1,0.115010925,23.821472,0.9084364613771019,1.0,1.0
FAM3D-AS1,0.115010925,23.955921,0.9084364613771019,1.0,1.0
LINC01331,0.115010925,23.475155,0.9084364613771019,1.0,1.0
PTPRD-AS1,0.115010925,24.186237,0.9084364613771019,1.0,1.0
MICB-DT,0.115010925,23.89956,0.9084364613771019,1.0,1.0
TMEM229A,0.115010925,23.598993,0.9084364613771019,1.0,1.0
ZSWIM8-AS1,0.115010925,23.85561,0.9084364613771019,1.0,1.0
LINC01191,0.115010925,23.939629,0.9084364613771019,1.0,1.0
EAF1-AS1,0.115010925,23.71509,0.9084364613771019,1.0,1.0
LINC01909,0.115010925,24.211618,0.9084364613771019,1.0,1.0
LINC01736,0.115010925,24.055983,0.9084364613771019,1.0,1.0
THSD8,0.115010925,23.678871,0.9084364613771019,1.0,1.0
LINC01470,0.115010925,23.593412,0.9084364613771019,1.0,1.0
TMEM167B-DT,0.115010925,23.329266,0.9084364613771019,1.0,1.0
LINC01960,0.115010925,23.388966,0.9084364613771019,1.0,1.0
CRIM1-DT,0.115010925,23.711636,0.9084364613771019,1.0,1.0
MACC1-AS1,0.115010925,24.210493,0.9084364613771019,1.0,1.0
TRIL,0.115010925,23.885244,0.9084364613771019,1.0,1.0
HSD17B1-AS1,0.115010925,23.417614,0.9084364613771019,1.0,1.0
SH3PXD2A-AS1,0.115010925,24.031874,0.9084364613771019,1.0,1.0
CEP192-DT,0.115010925,23.278442,0.9084364613771019,1.0,1.0
LINC01242,0.115010925,23.811703,0.9084364613771019,1.0,1.0
PROB1,0.115010925,23.967392,0.9084364613771019,1.0,1.0
ZNF850,0.115010925,23.689726,0.9084364613771019,1.0,1.0
RMST,0.115010925,24.066341,0.9084364613771019,1.0,1.0
LINC01428,0.115010925,23.838192,0.9084364613771019,1.0,1.0
TAX1BP1-AS1,0.115010925,23.90395,0.9084364613771019,1.0,1.0
SIAH2-AS1,0.115010925,23.884052,0.9084364613771019,1.0,1.0
SH3TC2-DT,0.115010925,23.43512,0.9084364613771019,1.0,1.0
MAP3K2-DT,0.115010925,24.027122,0.9084364613771019,1.0,1.0
FOXO3B,0.115010925,23.562147,0.9084364613771019,1.0,1.0
GNA14-AS1,0.115010925,23.46892,0.9084364613771019,1.0,1.0
HLA-DPA1,0.115010925,22.748917,0.9084364613771019,1.0,1.0
LINC02004,0.115010925,23.077946,0.9084364613771019,1.0,1.0
TFAP2E-AS1,0.115010925,23.584274,0.9084364613771019,1.0,1.0
LINC00539,0.115010925,24.150375,0.9084364613771019,1.0,1.0
LINC01090,0.115010925,24.08471,0.9084364613771019,1.0,1.0
LINC-PINT,0.115010925,23.726748,0.9084364613771019,1.0,1.0
DLX6-AS1,0.115010925,23.695145,0.9084364613771019,1.0,1.0
MKNK1-AS1,0.115010925,23.396318,0.9084364613771019,1.0,1.0
LINC00649,0.115010925,23.86743,0.9084364613771019,1.0,1.0
TMCO1-AS1,0.115010925,23.187248,0.9084364613771019,1.0,1.0
MAFIP,0.115010925,23.401306,0.9084364613771019,1.0,1.0
H4C15,0.115010925,24.104662,0.9084364613771019,1.0,1.0
LINC02307,0.115010925,23.637226,0.9084364613771019,1.0,1.0
COL4A2-AS1,0.115010925,23.698275,0.9084364613771019,1.0,1.0
LINC01717,0.115010925,23.326109,0.9084364613771019,1.0,1.0
LINC02043,0.115010925,24.12928,0.9084364613771019,1.0,1.0
PITRM1-AS1,0.115010925,23.897722,0.9084364613771019,1.0,1.0
ST3GAL5-AS1,0.115010925,23.905615,0.9084364613771019,1.0,1.0
DTNB-AS1,0.115010925,23.874758,0.9084364613771019,1.0,1.0
HERPUD2-AS1,0.115010925,23.986834,0.9084364613771019,1.0,1.0
LENG9,0.115010925,23.706537,0.9084364613771019,1.0,1.0
LINC01640,0.115010925,23.575218,0.9084364613771019,1.0,1.0
PRICKLE2-AS1,0.115010925,23.690153,0.9084364613771019,1.0,1.0
IL12A-AS1,0.115010925,23.701963,0.9084364613771019,1.0,1.0
LINC01796,0.115010925,23.471945,0.9084364613771019,1.0,1.0
TMEM249,0.115010925,23.260302,0.9084364613771019,1.0,1.0
LINC02698,0.115010925,24.035278,0.9084364613771019,1.0,1.0
CACNA2D3-AS1,0.115010925,24.035522,0.9084364613771019,1.0,1.0
DOCK9-DT,0.115010925,23.807371,0.9084364613771019,1.0,1.0
LEFTY1,0.115010925,23.77699,0.9084364613771019,1.0,1.0
PARP11-AS1,0.115010925,23.639917,0.9084364613771019,1.0,1.0
VPS39-DT,0.115010925,23.003664,0.9084364613771019,1.0,1.0
TNFRSF6B,0.115010925,23.691753,0.9084364613771019,1.0,1.0
LINC02334,0.115010925,23.69847,0.9084364613771019,1.0,1.0
ARHGEF26-AS1,0.115010925,23.339167,0.9084364613771019,1.0,1.0
EIF4EBP3,0.115010925,23.19571,0.9084364613771019,1.0,1.0
GK-AS1,0.115010925,24.219286,0.9084364613771019,1.0,1.0
LINC01284,0.115010925,23.139427,0.9084364613771019,1.0,1.0
SMIM17,0.115010925,23.846167,0.9084364613771019,1.0,1.0
ARL14EPL,0.115010925,23.526445,0.9084364613771019,1.0,1.0
PPM1F-AS1,0.115010925,23.559813,0.9084364613771019,1.0,1.0
ANKRD18B,0.115010925,23.901884,0.9084364613771019,1.0,1.0
VAV3-AS1,0.115010925,23.924158,0.9084364613771019,1.0,1.0
TCP10L,0.115010925,24.082888,0.9084364613771019,1.0,1.0
ZNF723,0.115010925,23.12396,0.9084364613771019,1.0,1.0
PPFIA2-AS1,0.115010925,23.620754,0.9084364613771019,1.0,1.0
ZNF853,0.115010925,23.648714,0.9084364613771019,1.0,1.0
LINC02540,0.115010925,23.429968,0.9084364613771019,1.0,1.0
TMEM158,0.115010925,23.951355,0.9084364613771019,1.0,1.0
LINC02516,0.115010925,23.886757,0.9084364613771019,1.0,1.0
LINC02233,0.115010925,23.505688,0.9084364613771019,1.0,1.0
SMAD1-AS2,0.115010925,23.575089,0.9084364613771019,1.0,1.0
F11-AS1,0.115010925,24.071152,0.9084364613771019,1.0,1.0
OSGEPL1-AS1,0.115010925,24.11148,0.9084364613771019,1.0,1.0
PRKG2-AS1,0.115010925,24.129198,0.9084364613771019,1.0,1.0
LINC02479,0.115010925,23.585678,0.9084364613771019,1.0,1.0
LCMT1-AS1,0.115010925,24.092726,0.9084364613771019,1.0,1.0
FAM218A,0.115010925,23.98435,0.9084364613771019,1.0,1.0
WDFY3-AS1,0.115010925,23.60729,0.9084364613771019,1.0,1.0
SMIM2-AS1,0.115010925,24.187027,0.9084364613771019,1.0,1.0
SRRM5,0.115010925,23.950819,0.9084364613771019,1.0,1.0
SMIM18,0.115010925,23.334003,0.9084364613771019,1.0,1.0
TMEM108-AS1,0.115010925,23.673782,0.9084364613771019,1.0,1.0
LINC02228,0.115010925,23.734592,0.9084364613771019,1.0,1.0
LINC02542,0.115010925,23.560516,0.9084364613771019,1.0,1.0
NQO1-DT,0.115010925,22.904928,0.9084364613771019,1.0,1.0
LINC01099,0.115010925,23.633211,0.9084364613771019,1.0,1.0
ANKRD65,0.115010925,23.569227,0.9084364613771019,1.0,1.0
SUV39H2-DT,0.115010925,23.295485,0.9084364613771019,1.0,1.0
LINC01608,0.115010925,23.68412,0.9084364613771019,1.0,1.0
CSGALNACT2-DT,0.115010925,23.945683,0.9084364613771019,1.0,1.0
LINC02794,0.115010925,23.881077,0.9084364613771019,1.0,1.0
WASL-DT,0.115010925,23.44418,0.9084364613771019,1.0,1.0
TRAM2-AS1,0.115010925,23.764652,0.9084364613771019,1.0,1.0
PCDH9-AS1,0.115010925,23.813084,0.9084364613771019,1.0,1.0
ISM1-AS1,0.115010925,23.779778,0.9084364613771019,1.0,1.0
ABALON,0.115010925,23.727247,0.9084364613771019,1.0,1.0
LRRC24,0.115010925,23.627636,0.9084364613771019,1.0,1.0
NUCB1-AS1,0.115010925,23.373783,0.9084364613771019,1.0,1.0
EIF5AL1,0.115010925,24.220797,0.9084364613771019,1.0,1.0
DPP10-AS1,0.115010925,24.129538,0.9084364613771019,1.0,1.0
SPAG5-AS1,0.115010925,23.78038,0.9084364613771019,1.0,1.0
TMEM92-AS1,0.115010925,23.728933,0.9084364613771019,1.0,1.0
LINC01340,0.115010925,23.86973,0.9084364613771019,1.0,1.0
PRB1,0.115010925,24.127876,0.9084364613771019,1.0,1.0
FSBP,0.115010925,22.699226,0.9084364613771019,1.0,1.0
LILRB5,0.057505462,22.942347,0.9541425542454444,1.0,1.0
C6orf52,0.057505462,22.24391,0.9541425542454444,1.0,1.0
LINC00867,0.057505462,22.220993,0.9541425542454444,1.0,1.0
XKR8,0.057505462,22.913786,0.9541425542454444,1.0,1.0
LINC01018,0.057505462,22.080963,0.9541425542454444,1.0,1.0
NRM,0.057505462,22.5379,0.9541425542454444,1.0,1.0
LINC02701,0.057505462,22.450222,0.9541425542454444,1.0,1.0
HAS1,0.057505462,22.646997,0.9541425542454444,1.0,1.0
TNIP3,0.057505462,22.952818,0.9541425542454444,1.0,1.0
DPEP2,0.057505462,22.978762,0.9541425542454444,1.0,1.0
NUSAP1,0.057505462,22.889585,0.9541425542454444,1.0,1.0
GRIN2D,0.057505462,22.467533,0.9541425542454444,1.0,1.0
LINC00482,0.057505462,22.064547,0.9541425542454444,1.0,1.0
LINC02742,0.057505462,22.972975,0.9541425542454444,1.0,1.0
BTG4,0.057505462,22.9581,0.9541425542454444,1.0,1.0
SLC37A4,0.057505462,22.877022,0.9541425542454444,1.0,1.0
SOWAHB,0.057505462,23.211302,0.9541425542454444,1.0,1.0
NKAIN1,0.057505462,22.357304,0.9541425542454444,1.0,1.0
MMP20,0.057505462,22.804602,0.9541425542454444,1.0,1.0
CYTH4,0.057505462,22.937895,0.9541425542454444,1.0,1.0
SCHLAP1,0.057505462,23.108177,0.9541425542454444,1.0,1.0
HPD,0.057505462,22.602581,0.9541425542454444,1.0,1.0
SERF1A,0.057505462,21.435122,0.9541425542454444,1.0,1.0
LINC01127,0.057505462,22.443373,0.9541425542454444,1.0,1.0
LINC00536,0.057505462,22.695702,0.9541425542454444,1.0,1.0
C12orf56,0.057505462,21.435122,0.9541425542454444,1.0,1.0
SYK,0.057505462,22.889235,0.9541425542454444,1.0,1.0
APOB,0.057505462,22.24391,0.9541425542454444,1.0,1.0
EDARADD,0.057505462,22.651407,0.9541425542454444,1.0,1.0
FAM83E,0.057505462,22.879105,0.9541425542454444,1.0,1.0
EDNRB,0.057505462,22.431149,0.9541425542454444,1.0,1.0
TLR2,0.057505462,22.936415,0.9541425542454444,1.0,1.0
LINC02181,0.057505462,22.064547,0.9541425542454444,1.0,1.0
MORN5,0.057505462,23.366953,0.9541425542454444,1.0,1.0
GPRIN3,0.057505462,22.937895,0.9541425542454444,1.0,1.0
LINC01624,0.057505462,22.647823,0.9541425542454444,1.0,1.0
LSR,0.057505462,22.90947,0.9541425542454444,1.0,1.0
C15orf39,0.057505462,22.582996,0.9541425542454444,1.0,1.0
SLITRK2,0.057505462,22.620659,0.9541425542454444,1.0,1.0
PPP4R3B-DT,0.057505462,22.936415,0.9541425542454444,1.0,1.0
SLC2A9-AS1,0.057505462,21.605598,0.9541425542454444,1.0,1.0
KIAA1210,0.057505462,22.596537,0.9541425542454444,1.0,1.0
RTP4,0.057505462,23.409391,0.9541425542454444,1.0,1.0
PIP5KL1,0.057505462,22.812998,0.9541425542454444,1.0,1.0
MRM3,0.057505462,23.418728,0.9541425542454444,1.0,1.0
BRIP1,0.057505462,23.121754,0.9541425542454444,1.0,1.0
FAM242C,0.057505462,22.489145,0.9541425542454444,1.0,1.0
ZNF488,0.057505462,22.440872,0.9541425542454444,1.0,1.0
CCDC148-AS1,0.057505462,22.491758,0.9541425542454444,1.0,1.0
LINC01641,0.057505462,22.421286,0.9541425542454444,1.0,1.0
KRT5,0.057505462,22.421286,0.9541425542454444,1.0,1.0
FAM131B-AS1,0.057505462,22.885729,0.9541425542454444,1.0,1.0
C3AR1,0.057505462,22.001925,0.9541425542454444,1.0,1.0
LINC02331,0.057505462,22.602581,0.9541425542454444,1.0,1.0
DOC2B,0.057505462,22.96075,0.9541425542454444,1.0,1.0
LINC01990,0.057505462,22.485592,0.9541425542454444,1.0,1.0
ZNF574,0.057505462,22.549877,0.9541425542454444,1.0,1.0
CIDEB,0.057505462,23.31164,0.9541425542454444,1.0,1.0
MYO1G,0.057505462,22.62442,0.9541425542454444,1.0,1.0
LINC01900,0.057505462,22.236475,0.9541425542454444,1.0,1.0
LINC01970,0.057505462,22.590786,0.9541425542454444,1.0,1.0
INSIG1-DT,0.057505462,22.913786,0.9541425542454444,1.0,1.0
LINC02805,0.057505462,22.978762,0.9541425542454444,1.0,1.0
GPR146,0.057505462,22.972975,0.9541425542454444,1.0,1.0
CALHM1,0.057505462,22.972975,0.9541425542454444,1.0,1.0
MUC1,0.057505462,21.172255,0.9541425542454444,1.0,1.0
PGLYRP2,0.057505462,22.647823,0.9541425542454444,1.0,1.0
SNX20,0.057505462,22.524342,0.9541425542454444,1.0,1.0
WDR5-DT,0.057505462,23.122665,0.9541425542454444,1.0,1.0
NREP-AS1,0.057505462,22.167986,0.9541425542454444,1.0,1.0
ARHGEF39,0.057505462,22.457575,0.9541425542454444,1.0,1.0
SNRPD3,0.057505462,22.62442,0.9541425542454444,1.0,1.0
ALDH1B1,0.057505462,22.24391,0.9541425542454444,1.0,1.0
GATA6-AS1,0.057505462,22.804602,0.9541425542454444,1.0,1.0
LCP1,0.057505462,23.213852,0.9541425542454444,1.0,1.0
CD72,0.057505462,22.300123,0.9541425542454444,1.0,1.0
DMRT1,0.057505462,22.889235,0.9541425542454444,1.0,1.0
TMEM271,0.057505462,22.712269,0.9541425542454444,1.0,1.0
SNAI3,0.057505462,22.300123,0.9541425542454444,1.0,1.0
FBXW10,0.057505462,23.134163,0.9541425542454444,1.0,1.0
DEFB1,0.057505462,22.804602,0.9541425542454444,1.0,1.0
KNL1,0.057505462,22.788023,0.9541425542454444,1.0,1.0
LINC02125,0.057505462,22.913786,0.9541425542454444,1.0,1.0
PDE4C,0.057505462,21.435122,0.9541425542454444,1.0,1.0
ALDOB,0.057505462,22.080963,0.9541425542454444,1.0,1.0
RBBP9,0.057505462,22.730005,0.9541425542454444,1.0,1.0
CDC25C,0.057505462,23.278202,0.9541425542454444,1.0,1.0
GACAT2,0.057505462,22.064547,0.9541425542454444,1.0,1.0
MGC32805,0.057505462,23.31164,0.9541425542454444,1.0,1.0
PRR15L,0.057505462,22.156382,0.9541425542454444,1.0,1.0
ROS1,0.057505462,22.877022,0.9541425542454444,1.0,1.0
LINC01387,0.057505462,22.421286,0.9541425542454444,1.0,1.0
GYPB,0.057505462,22.919937,0.9541425542454444,1.0,1.0
GAPDHS,0.057505462,23.230364,0.9541425542454444,1.0,1.0
DPM2,0.057505462,22.931257,0.9541425542454444,1.0,1.0
CCL5,0.057505462,22.433628,0.9541425542454444,1.0,1.0
THBS4-AS1,0.057505462,22.001925,0.9541425542454444,1.0,1.0
LINC01202,0.057505462,22.572952,0.9541425542454444,1.0,1.0
FABP7,0.057505462,22.491758,0.9541425542454444,1.0,1.0
LINC01023,0.057505462,22.522383,0.9541425542454444,1.0,1.0
AIFM3,0.057505462,23.453478,0.9541425542454444,1.0,1.0
TMEM200A,0.057505462,22.90947,0.9541425542454444,1.0,1.0
NPIPA5,0.057505462,22.9581,0.9541425542454444,1.0,1.0
CT69,0.057505462,22.244484,0.9541425542454444,1.0,1.0
ZNF416,0.057505462,21.435122,0.9541425542454444,1.0,1.0
ANKRD45,0.057505462,22.519453,0.9541425542454444,1.0,1.0
CD37,0.057505462,22.86702,0.9541425542454444,1.0,1.0
PWWP3B,0.057505462,22.90947,0.9541425542454444,1.0,1.0
ARSI,0.057505462,22.519453,0.9541425542454444,1.0,1.0
SDR42E2,0.057505462,22.350155,0.9541425542454444,1.0,1.0
CLEC12A,0.057505462,22.028032,0.9541425542454444,1.0,1.0
FOXN4,0.057505462,22.120499,0.9541425542454444,1.0,1.0
NPB,0.057505462,22.972975,0.9541425542454444,1.0,1.0
LINC02057,0.057505462,22.942347,0.9541425542454444,1.0,1.0
SDSL,0.057505462,22.99202,0.9541425542454444,1.0,1.0
GOLGA4-AS1,0.057505462,22.550379,0.9541425542454444,1.0,1.0
ANKRD55,0.057505462,22.888182,0.9541425542454444,1.0,1.0
B3GALT1,0.057505462,23.162903,0.9541425542454444,1.0,1.0
LINC02474,0.057505462,22.812998,0.9541425542454444,1.0,1.0
KERA,0.057505462,22.467533,0.9541425542454444,1.0,1.0
EP300-AS1,0.057505462,23.367579,0.9541425542454444,1.0,1.0
HIPK1-AS1,0.057505462,23.108177,0.9541425542454444,1.0,1.0
TLE6,0.057505462,23.108177,0.9541425542454444,1.0,1.0
LRTOMT,0.057505462,22.467533,0.9541425542454444,1.0,1.0
IKZF3,0.057505462,22.580927,0.9541425542454444,1.0,1.0
LINC02405,0.057505462,22.620659,0.9541425542454444,1.0,1.0
LINC02198,0.057505462,23.23612,0.9541425542454444,1.0,1.0
MACC1,0.057505462,22.028032,0.9541425542454444,1.0,1.0
LEAP2,0.057505462,22.712269,0.9541425542454444,1.0,1.0
SSTR1,0.057505462,22.721394,0.9541425542454444,1.0,1.0
MRPL20-DT,0.057505462,21.172255,0.9541425542454444,1.0,1.0
EPHA10,0.057505462,22.700615,0.9541425542454444,1.0,1.0
FNDC9,0.057505462,22.550379,0.9541425542454444,1.0,1.0
NIPAL4,0.057505462,22.13455,0.9541425542454444,1.0,1.0
LINC02577,0.057505462,22.167986,0.9541425542454444,1.0,1.0
BTG3-AS1,0.057505462,23.250431,0.9541425542454444,1.0,1.0
LINC02753,0.057505462,22.646997,0.9541425542454444,1.0,1.0
CYP2D6,0.057505462,22.156382,0.9541425542454444,1.0,1.0
LINC02521,0.057505462,22.566563,0.9541425542454444,1.0,1.0
CARTPT,0.057505462,23.17839,0.9541425542454444,1.0,1.0
PSTPIP1,0.057505462,23.366953,0.9541425542454444,1.0,1.0
TPRG1-AS1,0.057505462,22.99202,0.9541425542454444,1.0,1.0
LINC01846,0.057505462,23.006273,0.9541425542454444,1.0,1.0
